nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.33594203,0.5694627,0.46704134,0.6677872,0.43016967,0.757918,0.6063344,0.71694946,0.58175325,0.7210463,0.6473029,0.6595935,0.6145281,0.6227218,0.6964652,0.7415306,0.6841746,0.8562425,0.77020854,0.61043125,0.8111771,0.9586638,0.9586638,0.5284942,1.0078261,0.8357582,neutral
0.36871687,0.29087663,0.3728137,0.31545776,0.36462,0.32774833,0.39329797,0.3031672,0.37691057,0.30726406,0.39739484,0.29907033,0.39739484,0.29907033,0.4178791,0.3400389,0.4178791,0.3482326,0.4547508,0.36871687,0.45065394,0.36052316,0.53668785,0.37691057,0.53259104,0.36462,neutral
0.37691057,0.3031672,0.4014917,0.3031672,0.4014917,0.2949735,0.42197597,0.30726406,0.42197597,0.3031672,0.42197597,0.31955463,0.4260728,0.27448922,0.45884764,0.34413573,0.43016967,0.3564263,0.4711382,0.3400389,0.4711382,0.3564263,0.53668785,0.36462,0.53668785,0.33184516,neutral
0.37691057,0.29907033,0.38510427,0.30726406,0.37691057,0.3031672,0.4260728,0.29907033,0.43016967,0.3031672,0.41378227,0.28268293,0.4260728,0.2949735,0.4178791,0.3400389,0.4178791,0.35232943,0.4793319,0.3482326,0.4793319,0.3400389,0.53668785,0.3482326,0.5284942,0.36052316,neutral
0.4014917,0.2867798,0.40558854,0.2949735,0.40558854,0.29907033,0.38920113,0.31545776,0.4096854,0.29087663,0.38920113,0.29087663,0.4014917,0.2949735,0.4014917,0.29907033,0.40558854,0.29087663,0.44655707,0.3564263,0.47523507,0.3113609,0.49571934,0.3728137,0.50391304,0.33594203,neutral
0.23352067,0.012290562,0.24990809,0.02048427,0.24581124,0.016387416,0.2581018,0.016387416,0.26219866,0.024581123,0.26219866,0.016387416,0.26219866,0.024581123,0.26219866,0.02048427,0.26629552,0.02048427,0.2949735,0.032774832,0.3031672,0.028677978,0.35232943,0.016387416,0.35232943,0.016387416,neutral
0.35232943,0.27858606,0.36462,0.3031672,0.37691057,0.2949735,0.39329797,0.3482326,0.3400389,0.29907033,0.40558854,0.34413573,0.36871687,0.29907033,0.4014917,0.36052316,0.39739484,0.3482326,0.46704134,0.36052316,0.42197597,0.3113609,0.47523507,0.3728137,0.47523507,0.3564263,neutral
0.35232943,0.30726406,0.38920113,0.3113609,0.35232943,0.31545776,0.39329797,0.3113609,0.3728137,0.31955463,0.41378227,0.30726406,0.38100743,0.3113609,0.43016967,0.3482326,0.39329797,0.37691057,0.45065394,0.38920113,0.4547508,0.3564263,0.4793319,0.36871687,0.49981618,0.3482326,neutral
0.24171439,0.012290562,0.24990809,0.024581123,0.24990809,0.012290562,0.26629552,0.036871687,0.25400496,0.02048427,0.27858606,0.032774832,0.26219866,0.016387416,0.2949735,0.032774832,0.2867798,0.032774832,0.2867798,0.032774832,0.2949735,0.024581123,0.33594203,0.069646515,0.35232943,0.028677978,neutral
0.24990809,0.02048427,0.25400496,0.02048427,0.24581124,0.02048427,0.26629552,0.024581123,0.25400496,0.02048427,0.26629552,0.012290562,0.26629552,0.024581123,0.27858606,0.024581123,0.26629552,0.028677978,0.2949735,0.032774832,0.2949735,0.032774832,0.32774833,0.024581123,0.29907033,0.04096854,neutral
