nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.22123012,0.58175325,0.24581124,0.56536585,0.22942382,0.5448816,0.24171439,0.58175325,0.23761754,0.5530753,0.23352067,0.5694627,0.2581018,0.5243973,0.23352067,0.561269,0.23761754,0.50391304,0.2949735,0.6759809,0.24581124,0.5407847,0.30726406,0.6350124,0.37691057,0.49571934,neutral
0.23761754,0.5858501,0.22123012,0.53259104,0.21713327,0.53668785,0.2581018,0.59814066,0.27039236,0.4793319,0.31955463,0.54897845,0.34413573,0.49571934,0.33594203,0.49162248,0.33184516,0.47523507,0.59814066,0.5735596,0.62681866,0.5243973,0.8808236,0.6063344,0.86033934,0.49571934,neutral
0.2581018,0.38920113,0.26219866,0.38920113,0.22942382,0.47523507,0.27448922,0.39739484,0.27039236,0.49162248,0.4096854,0.43016967,0.36052316,0.54897845,0.29087663,0.5080099,0.27448922,0.5121068,0.39739484,0.5530753,0.39329797,0.53259104,0.6800778,0.6677872,0.59814066,0.5530753,neutral
0.22532697,0.5735596,0.23352067,0.5407847,0.22123012,0.53668785,0.24581124,0.5530753,0.24171439,0.54897845,0.29907033,0.6022375,0.36462,0.5530753,0.26629552,0.5571721,0.2581018,0.56536585,0.36462,0.5694627,0.3564263,0.6759809,0.49571934,0.6473029,0.49571934,0.589947,neutral
0.36052316,0.45065394,0.38100743,0.42197597,0.38510427,0.4793319,0.4711382,0.34413573,0.46704134,0.52030045,0.5121068,0.2867798,0.53259104,0.42197597,0.48342878,0.42197597,0.4014917,0.44246024,0.54897845,0.4547508,0.4547508,0.44655707,0.5571721,0.45065394,0.5571721,0.46704134,neutral
0.27858606,0.48752564,0.24171439,0.52030045,0.21713327,0.4793319,0.35232943,0.5530753,0.29087663,0.38510427,0.49162248,0.53259104,0.44246024,0.50391304,0.36462,0.5121068,0.36871687,0.49162248,0.6513998,0.6350124,0.5858501,0.53259104,0.7661117,0.5735596,0.7906928,0.48342878,neutral
0.24581124,0.7661117,0.24581124,0.49981618,0.23761754,0.49162248,0.24581124,0.48342878,0.24990809,0.39739484,0.27858606,0.4014917,0.27448922,0.39739484,0.27039236,0.4711382,0.26629552,0.44655707,0.38510427,0.50391304,0.3564263,0.4014917,0.43016967,0.5080099,0.36462,0.5694627,neutral
0.3113609,0.5776564,0.33594203,0.5162036,0.38510427,0.5735596,0.49571934,0.54897845,0.48342878,0.61043125,0.50391304,0.5530753,0.5162036,0.67188406,0.589947,0.53259104,0.58175325,0.5407847,0.64320606,0.5448816,0.6513998,0.59814066,0.8398551,0.5284942,0.7947897,0.5571721,neutral
0.22532697,0.5571721,0.23352067,0.6022375,0.2130364,0.5080099,0.25400496,0.561269,0.24581124,0.43426654,0.36871687,0.6145281,0.39329797,0.5243973,0.29907033,0.48342878,0.29907033,0.4793319,0.49981618,0.5162036,0.58175325,0.5407847,0.7415306,0.5407847,0.78249913,0.48342878,neutral
0.27448922,0.67188406,0.26629552,0.59814066,0.23761754,0.4178791,0.30726406,0.6309155,0.29087663,0.38100743,0.38920113,0.6022375,0.49571934,0.4547508,0.31545776,0.49162248,0.33594203,0.4260728,0.5080099,0.5858501,0.5407847,0.5162036,0.76201487,0.5735596,0.77020854,0.5243973,neutral
0.3031672,0.1515836,0.26219866,0.36052316,0.23761754,0.3728137,0.27858606,0.45065394,0.25400496,0.46704134,0.4014917,0.49981618,0.31545776,0.46704134,0.26629552,0.49981618,0.26629552,0.49162248,0.40558854,0.67188406,0.53668785,0.61043125,0.6227218,0.6841746,0.6350124,0.5571721,neutral
0.22123012,0.6350124,0.24581124,0.6063344,0.22123012,0.58175325,0.26219866,0.61043125,0.25400496,0.49981618,0.3031672,0.58175325,0.35232943,0.5080099,0.2949735,0.49981618,0.3031672,0.49981618,0.4629445,0.58175325,0.4547508,0.49571934,0.5735596,0.5530753,0.59814066,0.49571934,neutral
0.049162246,0.46704134,0.08193708,0.5735596,0.12700248,0.35232943,0.21713327,0.5858501,0.24171439,0.3728137,0.35232943,0.5571721,0.33184516,0.36462,0.3482326,0.5858501,0.4096854,0.42197597,0.5448816,0.65549666,0.5776564,0.4096854,0.72514313,0.5735596,0.70875573,0.34413573,neutral
0.22532697,0.5284942,0.23761754,0.5571721,0.22123012,0.39739484,0.24990809,0.561269,0.28268293,0.36871687,0.38920113,0.5121068,0.3728137,0.39739484,0.39739484,0.5121068,0.3482326,0.4629445,0.53668785,0.561269,0.48752564,0.49981618,0.75382113,0.62681866,0.70875573,0.561269,neutral
0.23352067,0.4629445,0.23761754,0.561269,0.23352067,0.41378227,0.27858606,0.52030045,0.27039236,0.40558854,0.41378227,0.49571934,0.3482326,0.33184516,0.31955463,0.5571721,0.2867798,0.46704134,0.5448816,0.5530753,0.4711382,0.49981618,0.7210463,0.56536585,0.72514313,0.47523507,neutral
0.27858606,0.618625,0.2949735,0.61043125,0.27039236,0.56536585,0.36871687,0.64320606,0.33594203,0.49162248,0.39329797,0.63910925,0.33184516,0.48342878,0.3564263,0.54897845,0.34413573,0.49162248,0.39739484,0.6513998,0.41378227,0.5243973,0.54897845,0.6595935,0.5694627,0.59814066,neutral
0.3564263,0.6677872,0.3400389,0.72924,0.28268293,0.49981618,0.4793319,0.6309155,0.43016967,0.43016967,0.5776564,0.5407847,0.5858501,0.43426654,0.47523507,0.6473029,0.48752564,0.53668785,0.6513998,0.5530753,0.6022375,0.4096854,0.72514313,0.4178791,0.72924,0.3482326,neutral
0.34413573,0.6759809,0.36871687,0.63910925,0.35232943,0.6595935,0.38100743,0.6473029,0.39329797,0.64320606,0.37691057,0.59814066,0.39739484,0.6473029,0.39329797,0.6227218,0.36871687,0.6309155,0.38510427,0.6595935,0.4014917,0.6513998,0.4260728,0.6513998,0.42197597,0.6473029,neutral
0.35232943,0.6595935,0.36052316,0.64320606,0.36052316,0.64320606,0.36052316,0.6677872,0.36871687,0.64320606,0.37691057,0.6677872,0.3728137,0.6473029,0.38100743,0.6513998,0.36871687,0.64320606,0.4014917,0.6636903,0.4096854,0.6595935,0.4260728,0.6513998,0.41378227,0.6513998,neutral
0.33184516,0.6022375,0.33594203,0.62681866,0.30726406,0.5694627,0.36871687,0.65549666,0.31545776,0.52030045,0.37691057,0.6595935,0.29087663,0.5407847,0.3728137,0.6513998,0.34413573,0.52030045,0.39739484,0.67188406,0.3728137,0.6309155,0.4096854,0.6636903,0.4096854,0.6595935,neutral
0.35232943,0.6759809,0.33184516,0.6227218,0.31955463,0.5121068,0.38920113,0.6636903,0.34413573,0.49981618,0.36871687,0.6473029,0.3400389,0.5735596,0.3482326,0.5162036,0.36871687,0.5080099,0.38510427,0.53668785,0.37691057,0.5080099,0.4014917,0.6677872,0.4260728,0.59404385,neutral
0.36052316,0.6759809,0.36871687,0.6513998,0.35232943,0.589947,0.38510427,0.67188406,0.4014917,0.5162036,0.39739484,0.6759809,0.38920113,0.48752564,0.34413573,0.53259104,0.3482326,0.49981618,0.4014917,0.6636903,0.39739484,0.48752564,0.41378227,0.6677872,0.44655707,0.5080099,neutral
0.35232943,0.6800778,0.36871687,0.6636903,0.36052316,0.58175325,0.36462,0.6759809,0.35232943,0.49571934,0.4014917,0.6636903,0.36052316,0.49571934,0.37691057,0.6759809,0.39739484,0.5162036,0.40558854,0.6841746,0.4096854,0.49981618,0.41378227,0.65549666,0.4178791,0.6677872,neutral
0.34413573,0.68827146,0.3482326,0.6759809,0.29907033,0.5530753,0.37691057,0.6923683,0.36462,0.5121068,0.38920113,0.6841746,0.34413573,0.49981618,0.36052316,0.53668785,0.3728137,0.5080099,0.4096854,0.5121068,0.39739484,0.49162248,0.44246024,0.62681866,0.49162248,0.49162248,neutral
0.36871687,0.7743054,0.42197597,0.70056206,0.4096854,0.70465887,0.53259104,0.81527394,0.5162036,0.6636903,0.43836337,0.70056206,0.43426654,0.6964652,0.4793319,0.589947,0.4711382,0.56536585,0.4260728,0.70056206,0.4711382,0.68827146,0.5735596,0.50391304,0.44246024,0.68827146,neutral
0.3400389,0.6964652,0.3482326,0.65549666,0.3031672,0.6227218,0.36871687,0.6964652,0.30726406,0.49981618,0.38920113,0.6800778,0.33184516,0.49981618,0.32774833,0.49981618,0.32774833,0.49571934,0.39739484,0.5080099,0.4014917,0.5121068,0.5080099,0.54897845,0.45065394,0.50391304,neutral
0.33594203,0.8562425,0.33184516,0.81527394,0.33184516,0.8193708,0.43426654,0.78659594,0.38510427,0.7743054,0.34413573,0.7947897,0.38920113,0.76201487,0.40558854,0.59404385,0.4260728,0.618625,0.5080099,0.8234677,0.38510427,0.77020854,0.5530753,0.5858501,0.5530753,0.58175325,neutral
0.32774833,0.70875573,0.25400496,0.56536585,0.2867798,0.6145281,0.31545776,0.5121068,0.27039236,0.561269,0.3482326,0.49981618,0.3482326,0.5080099,0.31545776,0.42197597,0.31545776,0.47523507,0.38100743,0.50391304,0.39739484,0.4547508,0.6227218,0.16797101,0.5448816,0.26629552,neutral
0.26219866,0.63910925,0.31955463,0.6759809,0.24581124,0.6022375,0.36462,0.6759809,0.27448922,0.5121068,0.38100743,0.6800778,0.30726406,0.5121068,0.38100743,0.49981618,0.39329797,0.48752564,0.43836337,0.5162036,0.39329797,0.46704134,0.4711382,0.48752564,0.4547508,0.4629445,neutral
0.32774833,0.7210463,0.27448922,0.6513998,0.2048427,0.5694627,0.47523507,0.6677872,0.35232943,0.59404385,0.49162248,0.6964652,0.6063344,0.78249913,0.36871687,0.44246024,0.37691057,0.44246024,0.6350124,0.43016967,0.6145281,0.4547508,0.79888654,0.4096854,0.7947897,0.41378227,neutral
