nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.4260728,0.2581018,0.43016967,0.25400496,0.49571934,0.2867798,0.47523507,0.24171439,0.4711382,0.24990809,0.5530753,0.24990809,0.561269,0.25400496,0.49162248,0.27448922,0.49571934,0.27448922,0.5448816,0.27039236,0.589947,0.27448922,0.6309155,0.27858606,0.6513998,0.27448922,neutral
0.29087663,0.54897845,0.38100743,0.49571934,0.38920113,0.64320606,0.5080099,0.45065394,0.5284942,0.62681866,0.5694627,0.3728137,0.561269,0.56536585,0.6063344,0.5243973,0.6145281,0.6227218,0.78249913,0.5407847,0.7947897,0.6063344,0.9299859,0.5694627,0.95047015,0.5776564,neutral
0.1065182,0.589947,0.2048427,0.50391304,0.23352067,0.6923683,0.3482326,0.4711382,0.38510427,0.7210463,0.44246024,0.4178791,0.47523507,0.6759809,0.49571934,0.54897845,0.50391304,0.6759809,0.6677872,0.561269,0.6636903,0.6473029,0.82756454,0.5694627,0.8234677,0.6513998,neutral
0.12700248,0.5407847,0.22123012,0.4629445,0.24581124,0.6677872,0.38510427,0.4260728,0.41378227,0.6964652,0.48342878,0.39329797,0.39329797,0.62681866,0.5121068,0.48752564,0.5121068,0.6227218,0.6964652,0.5121068,0.6800778,0.6473029,0.9135984,0.5162036,0.8398551,0.6677872,neutral
0.11880877,0.5162036,0.19664899,0.44246024,0.22123012,0.6309155,0.35232943,0.4260728,0.4014917,0.6677872,0.44246024,0.4178791,0.38920113,0.61043125,0.50391304,0.49571934,0.49162248,0.6063344,0.6841746,0.48752564,0.6513998,0.6513998,0.9013079,0.48342878,0.8029834,0.6759809,neutral
0.1065182,0.5080099,0.19255213,0.4178791,0.21713327,0.6022375,0.3564263,0.4096854,0.38510427,0.6473029,0.4260728,0.4096854,0.36871687,0.58175325,0.48342878,0.46704134,0.4793319,0.5735596,0.63910925,0.44655707,0.6022375,0.6350124,0.8480488,0.43016967,0.7415306,0.6595935,neutral
0.12700248,0.5080099,0.22942382,0.4260728,0.23761754,0.61043125,0.38510427,0.38100743,0.4096854,0.6473029,0.44246024,0.41378227,0.4014917,0.5694627,0.5080099,0.45884764,0.48752564,0.58175325,0.6841746,0.42197597,0.6227218,0.61043125,0.86033934,0.39739484,0.7415306,0.6636903,neutral
0.12290562,0.49981618,0.22123012,0.43016967,0.23761754,0.618625,0.36052316,0.39739484,0.39329797,0.6513998,0.43836337,0.4014917,0.4178791,0.5735596,0.49981618,0.44246024,0.49162248,0.5858501,0.67188406,0.4260728,0.6350124,0.61043125,0.8521456,0.39739484,0.73333687,0.6636903,neutral
0.11880877,0.49571934,0.22123012,0.41378227,0.24990809,0.6063344,0.3728137,0.38920113,0.41378227,0.6595935,0.46704134,0.38510427,0.44655707,0.61043125,0.5080099,0.44655707,0.5080099,0.5776564,0.6800778,0.4178791,0.6636903,0.61043125,0.8398551,0.38510427,0.7906928,0.6595935,neutral
0.13519618,0.49981618,0.23761754,0.4096854,0.25400496,0.6350124,0.40558854,0.38920113,0.41378227,0.6677872,0.4711382,0.39329797,0.48752564,0.6227218,0.5243973,0.45065394,0.52030045,0.6022375,0.70056206,0.40558854,0.6923683,0.618625,0.8685331,0.39329797,0.82756454,0.64320606,neutral
