nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.17206787,0.49162248,0.2867798,0.4014917,0.23761754,0.6063344,0.4096854,0.33594203,0.18026158,0.6595935,0.48752564,0.32774833,0.09013079,0.589947,0.54897845,0.43836337,0.5448816,0.56536585,0.73333687,0.40558854,0.73333687,0.5162036,0.8726299,0.48342878,0.9095016,0.48342878,neutral
0.15977731,0.48342878,0.2581018,0.39329797,0.23352067,0.56536585,0.4014917,0.3482326,0.19255213,0.6513998,0.43016967,0.33184516,0.11880877,0.5776564,0.53259104,0.45065394,0.53259104,0.5448816,0.6923683,0.4014917,0.70056206,0.49571934,0.84395194,0.44246024,0.86033934,0.48752564,neutral
0.13929303,0.4711382,0.22532697,0.40558854,0.20893955,0.5735596,0.3728137,0.3400389,0.18845528,0.6513998,0.4096854,0.36871687,0.09422764,0.5571721,0.50391304,0.43836337,0.5121068,0.561269,0.67188406,0.39329797,0.68827146,0.50391304,0.8562425,0.42197597,0.87672675,0.49571934,neutral
0.028677978,0.3728137,0.22123012,0.6145281,0.22942382,0.46704134,0.2581018,0.6964652,0.32365146,0.42197597,0.30726406,0.6309155,0.38510427,0.44246024,0.5121068,0.6513998,0.5080099,0.4547508,0.6595935,0.56536585,0.6595935,0.36462,0.39739484,0.46704134,0.7456274,0.32774833,neutral
0.5162036,0.29907033,0.5162036,0.26219866,0.5121068,0.31955463,0.561269,0.26629552,0.5735596,0.33184516,0.6063344,0.27858606,0.5735596,0.33594203,0.59404385,0.29087663,0.59814066,0.32774833,0.6473029,0.2867798,0.67188406,0.3400389,0.6923683,0.2949735,0.7128526,0.3400389,neutral
0.11061506,0.5858501,0.21713327,0.48752564,0.22532697,0.67188406,0.31545776,0.39739484,0.32365146,0.7743054,0.29907033,0.43016967,0.32774833,0.7906928,0.4793319,0.45884764,0.4793319,0.59814066,0.68827146,0.4793319,0.64320606,0.64320606,0.8234677,0.40558854,0.8357582,0.6513998,neutral
0.12700248,0.5243973,0.22532697,0.4178791,0.24171439,0.6227218,0.33184516,0.31955463,0.37691057,0.72924,0.35232943,0.38920113,0.36052316,0.70056206,0.49571934,0.41378227,0.49981618,0.5448816,0.72924,0.42197597,0.6841746,0.5571721,0.8398551,0.37691057,0.87672675,0.5530753,neutral
0.11880877,0.53668785,0.20893955,0.4260728,0.24171439,0.6145281,0.31545776,0.31545776,0.36462,0.7128526,0.3400389,0.37691057,0.37691057,0.7210463,0.49571934,0.4178791,0.49571934,0.5448816,0.6800778,0.44246024,0.70056206,0.5694627,0.8193708,0.4178791,0.897211,0.5243973,neutral
0.1065182,0.53668785,0.20074585,0.43016967,0.22942382,0.6350124,0.30726406,0.31545776,0.3564263,0.70056206,0.36052316,0.41378227,0.36462,0.6473029,0.4793319,0.44246024,0.48752564,0.561269,0.6513998,0.4711382,0.6759809,0.54897845,0.80708027,0.46704134,0.8644362,0.5243973,neutral
0.09832449,0.54897845,0.19664899,0.44246024,0.22942382,0.6473029,0.3113609,0.3482326,0.37691057,0.70875573,0.36462,0.4178791,0.38920113,0.6309155,0.48342878,0.45884764,0.49571934,0.589947,0.62681866,0.5080099,0.6759809,0.54897845,0.8398551,0.5080099,0.8808236,0.5162036,neutral
