nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.16797101,0.44246024,0.26219866,0.38920113,0.26629552,0.561269,0.39329797,0.39739484,0.40558854,0.618625,0.38920113,0.44246024,0.42197597,0.5284942,0.5080099,0.45065394,0.50391304,0.5530753,0.6759809,0.3728137,0.6923683,0.5735596,0.8808236,0.37691057,0.8726299,0.6145281,neutral
0.37691057,0.3031672,0.4014917,0.29907033,0.38100743,0.3400389,0.42197597,0.2949735,0.42197597,0.34413573,0.45065394,0.27039236,0.44655707,0.33184516,0.45884764,0.30726406,0.4547508,0.3564263,0.49981618,0.29907033,0.49981618,0.3482326,0.5571721,0.31545776,0.56536585,0.3564263,neutral
0.1515836,0.561269,0.21713327,0.5121068,0.23761754,0.67188406,0.35232943,0.5121068,0.38510427,0.7210463,0.45065394,0.5448816,0.4178791,0.6800778,0.49162248,0.5571721,0.49571934,0.6677872,0.6473029,0.5080099,0.6759809,0.6964652,0.8398551,0.5121068,0.8193708,0.73333687,neutral
0.37691057,0.2949735,0.39329797,0.29907033,0.38920113,0.33594203,0.41378227,0.27448922,0.4260728,0.34413573,0.44655707,0.26629552,0.46704134,0.33184516,0.45065394,0.32365146,0.44655707,0.36052316,0.49162248,0.2867798,0.49162248,0.33184516,0.5694627,0.31955463,0.561269,0.3482326,neutral
0.27858606,0.5407847,0.28268293,0.52030045,0.29907033,0.6595935,0.40558854,0.5080099,0.42197597,0.6759809,0.49571934,0.5530753,0.5080099,0.6677872,0.53668785,0.5530753,0.5243973,0.6513998,0.67188406,0.5121068,0.65549666,0.6513998,0.84395194,0.53259104,0.8193708,0.70056206,neutral
0.38510427,0.29907033,0.39329797,0.2867798,0.38920113,0.3400389,0.42197597,0.27858606,0.4178791,0.3482326,0.43836337,0.27448922,0.43426654,0.32774833,0.46704134,0.33594203,0.4629445,0.3564263,0.48342878,0.29907033,0.49571934,0.3482326,0.561269,0.31955463,0.561269,0.3400389,neutral
0.24581124,0.5407847,0.27858606,0.50391304,0.28268293,0.6473029,0.42197597,0.49162248,0.42197597,0.6800778,0.52030045,0.49571934,0.5080099,0.6473029,0.5407847,0.5284942,0.5162036,0.6350124,0.6841746,0.5121068,0.68827146,0.6677872,0.8562425,0.53259104,0.83166134,0.72514313,neutral
0.38510427,0.30726406,0.39739484,0.29907033,0.39329797,0.3400389,0.4260728,0.2867798,0.43426654,0.34413573,0.44655707,0.27448922,0.4260728,0.3031672,0.45884764,0.31545776,0.45884764,0.34413573,0.5080099,0.29907033,0.49571934,0.33184516,0.5571721,0.31955463,0.56536585,0.34413573,neutral
0.24171439,0.49162248,0.27039236,0.49981618,0.27039236,0.62681866,0.39329797,0.49571934,0.41378227,0.65549666,0.33184516,0.49981618,0.45065394,0.6063344,0.52030045,0.54897845,0.5162036,0.65549666,0.6759809,0.5243973,0.6841746,0.6759809,0.8480488,0.54897845,0.84395194,0.73333687,neutral
0.36462,0.27448922,0.39329797,0.2949735,0.37691057,0.32365146,0.42197597,0.27448922,0.41378227,0.33594203,0.44246024,0.24581124,0.43836337,0.27448922,0.44655707,0.31545776,0.44246024,0.35232943,0.49162248,0.2949735,0.4793319,0.32774833,0.54897845,0.31955463,0.54897845,0.34413573,neutral
0.28268293,0.4711382,0.3031672,0.53259104,0.3031672,0.6636903,0.45065394,0.5243973,0.44655707,0.70875573,0.5776564,0.49571934,0.5407847,0.70056206,0.561269,0.56536585,0.5530753,0.67188406,0.73333687,0.561269,0.73333687,0.70875573,0.9095016,0.589947,0.89311415,0.7906928,neutral
0.36871687,0.26629552,0.37691057,0.29907033,0.36462,0.31545776,0.4096854,0.29087663,0.4014917,0.31545776,0.43836337,0.27039236,0.42197597,0.27858606,0.44655707,0.32365146,0.43836337,0.33594203,0.49981618,0.29907033,0.4793319,0.3400389,0.5448816,0.32365146,0.561269,0.34413573,neutral
0.6309155,0.48752564,0.70875573,0.37691057,0.7456274,0.5735596,0.8521456,0.29907033,0.92179215,0.64320606,0.92179215,0.33594203,0.95456696,0.618625,0.9709544,0.36462,0.9750513,0.48752564,0.8849205,0.31955463,0.82756454,0.6022375,0.9709544,0.34413573,0.9586638,0.53259104,neutral
0.5121068,0.3031672,0.5243973,0.31545776,0.53259104,0.32774833,0.54897845,0.2949735,0.56536585,0.27858606,0.58175325,0.31955463,0.6022375,0.2949735,0.5858501,0.3031672,0.58175325,0.27858606,0.6227218,0.29907033,0.6309155,0.30726406,0.70465887,0.29087663,0.7128526,0.28268293,neutral
0.02048427,0.5571721,0.1065182,0.44246024,0.13109933,0.6636903,0.24581124,0.37691057,0.27039236,0.7210463,0.3400389,0.39329797,0.38100743,0.70056206,0.41378227,0.4547508,0.42197597,0.5571721,0.56536585,0.48752564,0.6063344,0.561269,0.757918,0.45065394,0.7743054,0.49571934,neutral
0.09013079,0.5448816,0.18845528,0.42197597,0.2048427,0.64320606,0.32774833,0.3564263,0.34413573,0.70465887,0.41378227,0.36052316,0.43426654,0.6923683,0.4793319,0.45884764,0.4711382,0.56536585,0.6841746,0.48342878,0.68827146,0.53259104,0.8562425,0.46704134,0.88901734,0.4629445,neutral
0.1065182,0.5243973,0.19664899,0.43836337,0.2048427,0.6350124,0.32365146,0.36462,0.36462,0.6841746,0.43016967,0.36871687,0.45065394,0.6309155,0.47523507,0.43836337,0.47523507,0.56536585,0.6513998,0.49981618,0.6923683,0.52030045,0.7947897,0.5243973,0.84395194,0.4711382,neutral
0.12290562,0.52030045,0.22123012,0.42197597,0.23761754,0.6145281,0.36462,0.37691057,0.36871687,0.68827146,0.4629445,0.3564263,0.46704134,0.6309155,0.49571934,0.4711382,0.49571934,0.59814066,0.6677872,0.5284942,0.6841746,0.53668785,0.8029834,0.54897845,0.8562425,0.4711382,neutral
0.12290562,0.5407847,0.22123012,0.43836337,0.21713327,0.6309155,0.38100743,0.38510427,0.36052316,0.70056206,0.4793319,0.3728137,0.44246024,0.6595935,0.48752564,0.4711382,0.5080099,0.6022375,0.67188406,0.54897845,0.6964652,0.561269,0.79888654,0.5776564,0.8398551,0.49162248,neutral
0.13109933,0.5243973,0.23761754,0.4178791,0.24990809,0.6227218,0.39739484,0.38100743,0.41378227,0.70056206,0.46704134,0.38510427,0.43016967,0.5694627,0.5243973,0.48342878,0.53259104,0.58175325,0.73333687,0.5530753,0.73743373,0.5694627,0.80708027,0.6063344,0.86033934,0.48752564,neutral
0.14748675,0.50391304,0.25400496,0.42197597,0.24990809,0.6227218,0.42197597,0.36462,0.42197597,0.6841746,0.47523507,0.39739484,0.44655707,0.5858501,0.5407847,0.4629445,0.5407847,0.5776564,0.7210463,0.561269,0.7128526,0.5776564,0.8685331,0.59814066,0.86033934,0.54897845,neutral
0.1515836,0.5243973,0.25400496,0.4178791,0.26629552,0.63910925,0.4096854,0.37691057,0.42197597,0.70465887,0.50391304,0.38510427,0.40558854,0.6309155,0.54897845,0.4711382,0.5407847,0.589947,0.70056206,0.5571721,0.70465887,0.6145281,0.89311415,0.5776564,0.89311415,0.56536585,neutral
0.12700248,0.5121068,0.24990809,0.4096854,0.2581018,0.6309155,0.39739484,0.3728137,0.4178791,0.68827146,0.4793319,0.4014917,0.45065394,0.6227218,0.5407847,0.4793319,0.53259104,0.58175325,0.6841746,0.5530753,0.6841746,0.6309155,0.86033934,0.5448816,0.8849205,0.5571721,neutral
0.11880877,0.5162036,0.24990809,0.4014917,0.24581124,0.62681866,0.40558854,0.3728137,0.41378227,0.6800778,0.46704134,0.4096854,0.46704134,0.61043125,0.5407847,0.4629445,0.53259104,0.589947,0.7210463,0.54897845,0.6677872,0.6227218,0.89311415,0.53668785,0.8849205,0.6227218,neutral
0.12700248,0.52030045,0.22532697,0.4096854,0.24581124,0.6063344,0.37691057,0.3728137,0.39329797,0.67188406,0.4629445,0.4178791,0.45884764,0.6309155,0.5080099,0.46704134,0.49981618,0.5858501,0.6964652,0.5243973,0.6473029,0.6473029,0.8685331,0.5080099,0.8193708,0.6595935,neutral
0.11880877,0.53259104,0.23761754,0.43016967,0.23352067,0.6309155,0.38100743,0.36462,0.4014917,0.6841746,0.47523507,0.4260728,0.46704134,0.6145281,0.5162036,0.48342878,0.50391304,0.589947,0.6841746,0.5284942,0.6923683,0.6595935,0.8562425,0.48342878,0.80708027,0.6841746,neutral
0.12290562,0.5407847,0.24581124,0.43426654,0.2581018,0.63910925,0.38100743,0.38920113,0.42197597,0.6964652,0.4711382,0.43016967,0.46704134,0.6022375,0.53668785,0.4711382,0.53259104,0.6063344,0.72514313,0.5121068,0.6677872,0.6350124,0.84395194,0.48342878,0.78659594,0.70056206,neutral
0.14748675,0.5080099,0.24581124,0.41378227,0.26219866,0.64320606,0.4096854,0.36871687,0.43836337,0.6841746,0.4711382,0.42197597,0.49571934,0.589947,0.5530753,0.4711382,0.54897845,0.59814066,0.6964652,0.49981618,0.68827146,0.6309155,0.86033934,0.46704134,0.8398551,0.6964652,neutral
0.43836337,0.41378227,0.4547508,0.39329797,0.45065394,0.44655707,0.48752564,0.38100743,0.48342878,0.44246024,0.49981618,0.38920113,0.49571934,0.42197597,0.49571934,0.39329797,0.49981618,0.43426654,0.52030045,0.39329797,0.52030045,0.43836337,0.589947,0.40558854,0.59814066,0.43426654,neutral
0.4096854,0.4260728,0.43016967,0.39329797,0.45065394,0.43016967,0.47523507,0.39329797,0.4711382,0.42197597,0.50391304,0.41378227,0.50391304,0.43016967,0.48342878,0.4178791,0.49981618,0.43836337,0.5448816,0.39739484,0.53668785,0.43836337,0.6063344,0.4178791,0.61043125,0.43426654,neutral
