nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.24581124,0.016387416,0.24581124,0.016387416,0.22942382,0.016387416,0.2581018,0.024581123,0.2581018,0.008193708,0.27039236,0.036871687,0.27448922,0.024581123,0.24990809,0.024581123,0.25400496,0.02048427,0.2867798,0.032774832,0.29087663,0.036871687,0.2867798,0.024581123,0.2949735,0.032774832,neutral
0.4096854,0.4547508,0.4260728,0.4629445,0.42197597,0.45884764,0.43426654,0.4711382,0.44246024,0.43016967,0.44655707,0.4629445,0.46704134,0.43836337,0.45065394,0.46704134,0.44246024,0.45884764,0.45884764,0.4629445,0.46704134,0.44655707,0.47523507,0.4629445,0.49162248,0.43836337,neutral
0.39329797,0.4711382,0.39329797,0.49981618,0.41378227,0.4547508,0.43426654,0.49571934,0.42197597,0.44655707,0.46704134,0.48342878,0.4547508,0.4260728,0.44655707,0.50391304,0.43426654,0.45884764,0.4793319,0.49571934,0.4629445,0.43426654,0.49981618,0.4711382,0.5243973,0.4096854,neutral
0.41378227,0.4793319,0.4178791,0.49981618,0.4260728,0.47523507,0.43426654,0.49981618,0.42197597,0.4629445,0.44655707,0.47523507,0.43426654,0.4547508,0.45065394,0.5080099,0.4629445,0.46704134,0.46704134,0.49162248,0.45884764,0.47523507,0.48752564,0.49162248,0.48342878,0.4711382,neutral
0.38920113,0.47523507,0.40558854,0.48752564,0.41378227,0.47523507,0.4014917,0.5121068,0.41378227,0.47523507,0.40558854,0.48752564,0.41378227,0.48342878,0.4096854,0.47523507,0.41378227,0.4711382,0.43836337,0.49571934,0.43836337,0.49571934,0.43426654,0.49162248,0.45065394,0.46704134,neutral
0.39329797,0.48752564,0.4178791,0.5121068,0.41378227,0.49162248,0.4178791,0.5080099,0.43426654,0.4793319,0.4260728,0.49981618,0.4260728,0.49162248,0.43426654,0.50391304,0.44655707,0.48752564,0.4793319,0.48342878,0.4793319,0.4711382,0.4793319,0.49162248,0.50391304,0.4711382,neutral
0.38510427,0.53668785,0.40558854,0.5080099,0.40558854,0.52030045,0.4096854,0.49981618,0.40558854,0.48752564,0.43426654,0.49981618,0.4260728,0.48342878,0.42197597,0.5243973,0.41378227,0.49162248,0.4547508,0.49981618,0.4711382,0.4629445,0.5121068,0.47523507,0.5121068,0.47523507,neutral
0.3482326,0.5121068,0.39329797,0.53259104,0.4096854,0.48752564,0.40558854,0.53668785,0.41378227,0.5080099,0.4096854,0.52030045,0.4096854,0.49571934,0.4178791,0.5530753,0.43016967,0.48752564,0.43016967,0.5407847,0.43836337,0.49162248,0.45884764,0.5162036,0.5121068,0.49162248,neutral
0.39739484,0.5162036,0.4260728,0.5243973,0.4096854,0.48752564,0.41378227,0.52030045,0.41378227,0.49981618,0.42197597,0.5080099,0.4260728,0.49981618,0.43836337,0.5162036,0.43016967,0.48342878,0.43426654,0.5162036,0.43836337,0.5121068,0.43836337,0.53259104,0.4629445,0.50391304,neutral
0.29907033,0.5735596,0.32365146,0.62681866,0.38510427,0.5243973,0.30726406,0.6227218,0.41378227,0.5162036,0.39739484,0.53259104,0.4014917,0.53259104,0.39329797,0.561269,0.38510427,0.53259104,0.40558854,0.53668785,0.4260728,0.5121068,0.4711382,0.5407847,0.45065394,0.5080099,neutral
