nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.1065182,0.5448816,0.19664899,0.4547508,0.18026158,0.6227218,0.31545776,0.40558854,0.22123012,0.7415306,0.37691057,0.36052316,0.18435843,0.67188406,0.46704134,0.4711382,0.4547508,0.5776564,0.6595935,0.5121068,0.68827146,0.5121068,0.83166134,0.5162036,0.92179215,0.44246024,neutral
0.10242135,0.52030045,0.19255213,0.43016967,0.17616472,0.61043125,0.33594203,0.39329797,0.24990809,0.71694946,0.4014917,0.35232943,0.20893955,0.6513998,0.4629445,0.46704134,0.45884764,0.5571721,0.6145281,0.48342878,0.618625,0.5162036,0.79888654,0.49571934,0.8357582,0.45065394,neutral
0.13519618,0.48752564,0.22942382,0.42197597,0.2048427,0.58175325,0.36052316,0.38510427,0.3031672,0.68827146,0.4629445,0.34413573,0.24581124,0.63910925,0.48752564,0.45065394,0.49162248,0.5284942,0.6677872,0.50391304,0.6513998,0.5162036,0.80708027,0.50391304,0.8111771,0.49981618,neutral
0.12700248,0.5080099,0.23761754,0.43016967,0.23352067,0.61043125,0.36462,0.38920113,0.32774833,0.73333687,0.44655707,0.36462,0.29907033,0.6964652,0.5080099,0.45884764,0.5080099,0.5694627,0.7128526,0.50391304,0.7210463,0.56536585,0.8808236,0.50391304,0.92179215,0.5407847,neutral
0.1433899,0.49162248,0.23352067,0.39329797,0.22942382,0.5776564,0.37691057,0.36871687,0.3400389,0.6923683,0.4711382,0.32774833,0.29907033,0.6350124,0.5162036,0.45884764,0.49981618,0.53668785,0.6759809,0.49981618,0.6923683,0.5571721,0.8111771,0.50391304,0.83166134,0.52030045,neutral
0.13109933,0.50391304,0.23352067,0.39329797,0.23761754,0.6145281,0.39739484,0.36871687,0.3564263,0.70875573,0.49571934,0.3482326,0.32365146,0.6964652,0.53259104,0.46704134,0.52030045,0.5735596,0.7415306,0.48752564,0.7415306,0.5776564,0.89311415,0.5121068,0.9095016,0.56536585,neutral
0.12290562,0.50391304,0.22942382,0.39739484,0.23761754,0.61043125,0.37691057,0.3564263,0.3564263,0.71694946,0.4629445,0.3482326,0.32774833,0.6800778,0.5243973,0.4711382,0.5080099,0.5694627,0.70056206,0.4793319,0.6473029,0.6145281,0.9135984,0.5121068,0.8521456,0.6063344,neutral
0.11880877,0.50391304,0.22532697,0.40558854,0.22942382,0.6022375,0.36462,0.36462,0.34413573,0.68827146,0.4260728,0.36462,0.30726406,0.6309155,0.5080099,0.44655707,0.50391304,0.5735596,0.68827146,0.4547508,0.6350124,0.6350124,0.8726299,0.48342878,0.8029834,0.6350124,neutral
0.12290562,0.49162248,0.21713327,0.40558854,0.22942382,0.6145281,0.36871687,0.36871687,0.36462,0.6841746,0.39329797,0.4014917,0.33594203,0.59814066,0.5080099,0.4547508,0.49571934,0.5694627,0.6759809,0.4629445,0.6022375,0.618625,0.8808236,0.4547508,0.757918,0.6513998,neutral
0.13109933,0.49981618,0.22942382,0.4260728,0.23352067,0.59814066,0.38100743,0.3728137,0.36871687,0.67188406,0.4260728,0.39329797,0.3482326,0.62681866,0.49981618,0.44655707,0.49571934,0.5571721,0.6636903,0.43426654,0.6022375,0.6063344,0.8685331,0.42197597,0.75382113,0.6595935,neutral
0.13519618,0.5080099,0.22532697,0.41378227,0.23352067,0.6063344,0.3400389,0.3728137,0.38100743,0.6964652,0.43016967,0.38510427,0.37691057,0.61043125,0.49981618,0.44246024,0.49571934,0.5776564,0.6800778,0.4178791,0.6227218,0.618625,0.84395194,0.40558854,0.7210463,0.67188406,neutral
0.13109933,0.5080099,0.23352067,0.41378227,0.24171439,0.6145281,0.38100743,0.36871687,0.38510427,0.6759809,0.3728137,0.42197597,0.37691057,0.6309155,0.5162036,0.44655707,0.5080099,0.5530753,0.6800778,0.4178791,0.6636903,0.6022375,0.8398551,0.38100743,0.8029834,0.65549666,neutral
0.41378227,0.5694627,0.44655707,0.58175325,0.43016967,0.54897845,0.36462,0.6677872,0.43426654,0.5407847,0.3728137,0.6595935,0.45065394,0.5243973,0.44246024,0.5776564,0.44655707,0.54897845,0.48342878,0.5571721,0.5243973,0.5121068,0.5407847,0.53668785,0.561269,0.5162036,neutral
0.39329797,0.3031672,0.48752564,0.20893955,0.50391304,0.4014917,0.6350124,0.15568045,0.6473029,0.45884764,0.6022375,0.21713327,0.67188406,0.3400389,0.7743054,0.23352067,0.7661117,0.34413573,0.9095016,0.18845528,0.9463733,0.3564263,0.9791481,0.15568045,0.99553555,0.38920113,neutral
0.33184516,0.6677872,0.33184516,0.6513998,0.33594203,0.64320606,0.36052316,0.67188406,0.32774833,0.6350124,0.38100743,0.6636903,0.36871687,0.6022375,0.36871687,0.618625,0.36052316,0.54897845,0.4096854,0.618625,0.46704134,0.54897845,0.47523507,0.54897845,0.5121068,0.53259104,neutral
0.5530753,0.21713327,0.6595935,0.13929303,0.6636903,0.32365146,0.79888654,0.09013079,0.8193708,0.36871687,0.71694946,0.17616472,0.79888654,0.29907033,0.95047015,0.15568045,0.95047015,0.2949735,0.86033934,0.12290562,0.93817955,0.3482326,0.93817955,0.17206787,0.9750513,0.3113609,neutral
0.25400496,0.83166134,0.33594203,0.6677872,0.29907033,0.67188406,0.27448922,0.8234677,0.3031672,0.6923683,0.3031672,0.8480488,0.3400389,0.5776564,0.29907033,0.84395194,0.3564263,0.61043125,0.34413573,0.6309155,0.36871687,0.6800778,0.39329797,0.67188406,0.34413573,0.5735596,neutral
0.24171439,0.016387416,0.2581018,0.028677978,0.25400496,0.04096854,0.2581018,0.036871687,0.2581018,0.045065396,0.2581018,0.02048427,0.27039236,0.04096854,0.2867798,0.04096854,0.2867798,0.045065396,0.29087663,0.049162246,0.2949735,0.0532591,0.3728137,0.09013079,0.36871687,0.09013079,neutral
0.40558854,0.589947,0.43836337,0.58175325,0.4260728,0.561269,0.39329797,0.6759809,0.43016967,0.5776564,0.4629445,0.5858501,0.45065394,0.54897845,0.44655707,0.5776564,0.4096854,0.5448816,0.49571934,0.56536585,0.49162248,0.54897845,0.5530753,0.5776564,0.5571721,0.56536585,neutral
0.32365146,0.6841746,0.36871687,0.6923683,0.36052316,0.618625,0.33594203,0.6595935,0.3031672,0.5858501,0.34413573,0.6595935,0.29907033,0.5448816,0.35232943,0.5694627,0.36052316,0.5243973,0.4547508,0.5735596,0.4547508,0.5530753,0.49162248,0.5530753,0.49981618,0.56536585,neutral
0.61043125,0.2867798,0.6923683,0.22532697,0.70465887,0.4014917,0.83166134,0.17206787,0.84395194,0.43016967,0.84395194,0.23352067,0.78659594,0.34413573,0.9709544,0.23761754,0.96685755,0.3564263,0.9627607,0.23352067,0.897211,0.44246024,0.96685755,0.21713327,0.9791481,0.38100743,neutral
0.34413573,0.68827146,0.3564263,0.6677872,0.3564263,0.67188406,0.29087663,0.8398551,0.3482326,0.6923683,0.36871687,0.589947,0.3031672,0.62681866,0.3728137,0.5530753,0.35232943,0.6473029,0.39329797,0.6923683,0.3728137,0.67188406,0.37691057,0.6677872,0.41378227,0.73743373,neutral
0.34413573,0.6841746,0.3564263,0.67188406,0.3113609,0.6595935,0.32774833,0.63910925,0.33184516,0.6309155,0.2949735,0.5571721,0.37691057,0.6759809,0.36462,0.5858501,0.36052316,0.6513998,0.38510427,0.67188406,0.38100743,0.6473029,0.39739484,0.6759809,0.39329797,0.6636903,neutral
