nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.49162248,0.34413573,0.5530753,0.26629552,0.5735596,0.42197597,0.63910925,0.19664899,0.70056206,0.44246024,0.58175325,0.22123012,0.6800778,0.4178791,0.76201487,0.30726406,0.7661117,0.39739484,0.8029834,0.22123012,0.7947897,0.4629445,0.9873418,0.19255213,0.9750513,0.49981618,neutral
0.25400496,0.6841746,0.52030045,0.49571934,0.5080099,0.45065394,0.5448816,0.43426654,0.5080099,0.41378227,0.39739484,0.61043125,0.59814066,0.4178791,0.48752564,0.53668785,0.50391304,0.44246024,0.58175325,0.46704134,0.5858501,0.45884764,0.68827146,0.44246024,0.6636903,0.41378227,neutral
0.49981618,0.4629445,0.53668785,0.4629445,0.5243973,0.48342878,0.561269,0.43426654,0.56536585,0.42197597,0.58175325,0.4547508,0.5776564,0.45884764,0.561269,0.4547508,0.56536585,0.44655707,0.61043125,0.4629445,0.5694627,0.45065394,0.70465887,0.44246024,0.618625,0.43016967,neutral
0.16387416,0.53668785,0.2581018,0.4178791,0.29907033,0.62681866,0.38100743,0.33184516,0.43426654,0.64320606,0.37691057,0.36871687,0.4260728,0.5858501,0.52030045,0.46704134,0.5243973,0.58175325,0.61043125,0.3400389,0.618625,0.6677872,0.80708027,0.3564263,0.7906928,0.70875573,neutral
0.5121068,0.46704134,0.54897845,0.49981618,0.53259104,0.46704134,0.5735596,0.4711382,0.5243973,0.43426654,0.5776564,0.46704134,0.561269,0.4260728,0.4711382,0.53259104,0.52030045,0.44655707,0.618625,0.46704134,0.618625,0.43836337,0.70465887,0.4629445,0.70875573,0.4547508,neutral
0.23761754,0.43426654,0.31545776,0.33184516,0.3482326,0.53668785,0.43016967,0.3031672,0.48342878,0.5694627,0.4793319,0.36052316,0.5162036,0.50391304,0.5530753,0.3728137,0.5530753,0.48342878,0.59814066,0.2867798,0.6145281,0.5571721,0.79888654,0.27858606,0.77840227,0.59814066,neutral
0.32774833,0.6841746,0.3400389,0.67188406,0.32365146,0.59404385,0.36871687,0.6473029,0.35232943,0.49981618,0.41378227,0.6473029,0.41378227,0.45065394,0.4178791,0.561269,0.42197597,0.5121068,0.49571934,0.5121068,0.5121068,0.4547508,0.5530753,0.45884764,0.5735596,0.43016967,neutral
0.6923683,0.22123012,0.76201487,0.12290562,0.8029834,0.29907033,0.87672675,0.057355955,0.9422764,0.32365146,0.9135984,0.09013079,0.73743373,0.21713327,0.9914387,0.15977731,0.98324496,0.24581124,0.8808236,0.09013079,0.88901734,0.3113609,0.8808236,0.077840224,0.8849205,0.30726406,neutral
0.49162248,0.46704134,0.4711382,0.5121068,0.5571721,0.4178791,0.5162036,0.49571934,0.54897845,0.4014917,0.6350124,0.49162248,0.59814066,0.42197597,0.49571934,0.49571934,0.5448816,0.4260728,0.6227218,0.48752564,0.618625,0.43016967,0.6350124,0.45065394,0.6800778,0.39739484,neutral
0.3031672,0.5243973,0.3564263,0.49981618,0.36871687,0.53668785,0.5776564,0.6309155,0.5735596,0.56536585,0.5571721,0.6022375,0.53259104,0.47523507,0.61043125,0.48752564,0.618625,0.5448816,0.68827146,0.32774833,0.72514313,0.6800778,0.9013079,0.25400496,0.88901734,0.74972427,neutral
0.47523507,0.4793319,0.38100743,0.561269,0.50391304,0.45065394,0.4014917,0.5080099,0.39739484,0.29907033,0.4711382,0.48342878,0.49162248,0.3482326,0.48342878,0.48752564,0.52030045,0.4178791,0.63910925,0.49162248,0.6022375,0.43016967,0.6145281,0.47523507,0.58175325,0.41378227,neutral
0.2581018,0.6145281,0.27448922,0.68827146,0.26219866,0.43836337,0.36871687,0.70465887,0.27039236,0.34413573,0.35232943,0.73333687,0.36871687,0.38920113,0.4711382,0.5407847,0.45065394,0.4260728,0.6063344,0.5080099,0.5571721,0.43426654,0.589947,0.46704134,0.5858501,0.44246024,neutral
0.54897845,0.31545776,0.58175325,0.27448922,0.5694627,0.38920113,0.67188406,0.25400496,0.67188406,0.4096854,0.6923683,0.2581018,0.70056206,0.38920113,0.62681866,0.28268293,0.64320606,0.38100743,0.6350124,0.25400496,0.73333687,0.38920113,0.7906928,0.2048427,0.757918,0.42197597,neutral
0.3400389,0.74972427,0.32774833,0.56536585,0.29907033,0.49162248,0.3728137,0.63910925,0.3113609,0.4096854,0.40558854,0.7415306,0.3482326,0.48752564,0.5162036,0.49571934,0.49571934,0.43016967,0.6063344,0.49162248,0.618625,0.4096854,0.70056206,0.49162248,0.70056206,0.38510427,neutral
0.58175325,0.32774833,0.59814066,0.27039236,0.6227218,0.38920113,0.6350124,0.24171439,0.67188406,0.4096854,0.74972427,0.20893955,0.6800778,0.38920113,0.7210463,0.27858606,0.64320606,0.3728137,0.77840227,0.19664899,0.70465887,0.41378227,0.8849205,0.12290562,0.87672675,0.37691057,neutral
0.29087663,0.8234677,0.35232943,0.76201487,0.35232943,0.77020854,0.38100743,0.7661117,0.37691057,0.76201487,0.40558854,0.75382113,0.38510427,0.75382113,0.48342878,0.56536585,0.41378227,0.54897845,0.5694627,0.4793319,0.5735596,0.47523507,0.64320606,0.49162248,0.6227218,0.49162248,neutral
0.62681866,0.11061506,0.6227218,0.10242135,0.63910925,0.19664899,0.757918,0.028677978,0.6595935,0.20074585,0.7128526,0.045065396,0.6759809,0.2048427,0.618625,0.1065182,0.6350124,0.2048427,0.64320606,0.09013079,0.6595935,0.2048427,0.7743054,0.04096854,0.8808236,0.15977731,neutral
