nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.3031672,0.78659594,0.26629552,0.7456274,0.2581018,0.80708027,0.2581018,0.70056206,0.13109933,0.5776564,0.23761754,0.65549666,0.23352067,0.59814066,0.22123012,0.4260728,0.24171439,0.42197597,0.26629552,0.40558854,0.2581018,0.43016967,0.48342878,0.38920113,0.40558854,0.3564263,neutral
0.26629552,0.86033934,0.29087663,0.757918,0.29087663,0.71694946,0.27039236,0.7128526,0.26629552,0.61043125,0.26629552,0.7128526,0.27039236,0.62681866,0.22532697,0.43016967,0.22123012,0.45065394,0.27039236,0.52030045,0.2949735,0.37691057,0.48752564,0.38920113,0.4014917,0.3564263,neutral
0.29087663,0.8357582,0.28268293,0.71694946,0.26219866,0.74972427,0.26219866,0.6841746,0.26219866,0.70465887,0.27448922,0.72514313,0.25400496,0.71694946,0.27858606,0.4260728,0.24581124,0.44655707,0.34413573,0.36052316,0.31545776,0.38100743,0.48752564,0.39739484,0.48752564,0.39739484,neutral
0.24171439,0.024581123,0.24990809,0.028677978,0.2581018,0.028677978,0.27039236,0.08603393,0.2581018,0.049162246,0.26629552,0.024581123,0.26219866,0.02048427,0.27858606,0.02048427,0.27858606,0.028677978,0.3031672,0.077840224,0.29907033,0.032774832,0.33594203,0.049162246,0.31955463,0.049162246,neutral
0.24171439,0.032774832,0.25400496,0.032774832,0.24990809,0.02048427,0.27448922,0.024581123,0.26629552,0.045065396,0.2867798,0.032774832,0.28268293,0.028677978,0.28268293,0.024581123,0.28268293,0.028677978,0.29907033,0.032774832,0.29907033,0.036871687,0.30726406,0.02048427,0.3031672,0.032774832,neutral
0.27039236,0.89311415,0.27039236,0.6227218,0.26219866,0.63910925,0.24990809,0.5735596,0.24581124,0.561269,0.24581124,0.589947,0.3031672,0.52030045,0.2581018,0.43836337,0.2581018,0.45065394,0.29907033,0.49981618,0.31545776,0.5080099,0.45065394,0.37691057,0.4629445,0.39329797,neutral
0.24581124,0.016387416,0.26219866,0.02048427,0.26219866,0.016387416,0.26629552,0.024581123,0.26219866,0.032774832,0.27448922,0.024581123,0.27039236,0.028677978,0.29907033,0.016387416,0.3031672,0.012290562,0.3031672,0.045065396,0.31955463,0.02048427,0.30726406,0.045065396,0.3031672,0.024581123,neutral
0.24990809,0.02048427,0.2581018,0.016387416,0.27039236,0.008193708,0.28268293,0.08193708,0.27858606,0.06145281,0.2867798,0.045065396,0.2867798,0.057355955,0.28268293,0.057355955,0.28268293,0.0532591,0.29907033,0.09832449,0.3031672,0.077840224,0.29907033,0.08193708,0.3031672,0.049162246,neutral
0.24581124,0.30726406,0.25400496,0.02048427,0.28268293,0.28268293,0.24581124,0.31545776,0.23352067,0.29907033,0.23761754,0.30726406,0.24171439,0.29907033,0.22532697,0.4260728,0.22532697,0.42197597,0.25400496,0.5735596,0.2581018,0.5284942,0.31545776,0.9750513,0.45065394,0.39329797,neutral
0.25400496,0.032774832,0.2581018,0.02048427,0.25400496,0.016387416,0.26219866,0.08193708,0.26629552,0.069646515,0.28268293,0.049162246,0.27858606,0.024581123,0.28268293,0.036871687,0.28268293,0.024581123,0.3031672,0.077840224,0.3031672,0.069646515,0.3113609,0.057355955,0.3031672,0.057355955,neutral
0.24171439,0.19664899,0.25400496,0.20074585,0.28268293,0.24581124,0.23352067,0.19664899,0.2581018,0.24171439,0.2581018,0.20893955,0.26629552,0.27039236,0.25400496,0.38100743,0.23352067,0.4178791,0.3031672,0.38510427,0.2867798,0.4629445,0.44655707,0.39739484,0.42197597,0.5284942,neutral
