nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.3728137,0.4793319,0.4547508,0.43836337,0.46704134,0.53259104,0.5162036,0.3113609,0.5162036,0.5776564,0.4260728,0.38510427,0.4793319,0.52030045,0.70465887,0.43016967,0.6923683,0.5121068,0.8849205,0.4260728,0.88901734,0.4547508,0.96685755,0.43836337,0.9299859,0.43426654,neutral
0.1433899,0.56536585,0.23352067,0.49162248,0.24990809,0.6513998,0.3400389,0.40558854,0.3400389,0.6964652,0.27858606,0.40558854,0.36052316,0.6595935,0.5080099,0.5121068,0.5080099,0.61043125,0.64320606,0.49981618,0.6309155,0.61043125,0.84395194,0.48752564,0.83166134,0.58175325,neutral
0.26629552,0.34413573,0.26629552,0.36052316,0.26219866,0.36462,0.2581018,0.38510427,0.35232943,0.32365146,0.36462,0.32774833,0.36462,0.32365146,0.35232943,0.3564263,0.35232943,0.36462,0.40558854,0.35232943,0.39329797,0.3400389,0.5448816,0.33594203,0.43426654,0.32774833,neutral
0.43016967,0.49981618,0.5243973,0.54897845,0.49981618,0.4547508,0.589947,0.5776564,0.58175325,0.4260728,0.6309155,0.5858501,0.59404385,0.4260728,0.67188406,0.5284942,0.6309155,0.4547508,0.7947897,0.54897845,0.78659594,0.46704134,0.9176953,0.5735596,0.9299859,0.4629445,neutral
0.24990809,0.52030045,0.3113609,0.44655707,0.31545776,0.59814066,0.42197597,0.38100743,0.43426654,0.6800778,0.43836337,0.4547508,0.44246024,0.6063344,0.58175325,0.45065394,0.58175325,0.5735596,0.72514313,0.45065394,0.6964652,0.6473029,0.8808236,0.4629445,0.8726299,0.6964652,neutral
0.24990809,0.9750513,0.22532697,0.6759809,0.13929303,0.5162036,0.2581018,0.6800778,0.24171439,0.5571721,0.27858606,0.6595935,0.25400496,0.5735596,0.22123012,0.53668785,0.22532697,0.49981618,0.3482326,0.53668785,0.33594203,0.5121068,0.50391304,0.63910925,0.53668785,0.5530753,neutral
0.24990809,0.04096854,0.22942382,0.29907033,0.22123012,0.2949735,0.22532697,0.2949735,0.2048427,0.29087663,0.23352067,0.19664899,0.19664899,0.2949735,0.3113609,0.35232943,0.30726406,0.36052316,0.4014917,0.3564263,0.40558854,0.3728137,0.5243973,0.36462,0.5121068,0.36871687,neutral
0.45065394,0.8029834,0.43836337,0.618625,0.4260728,0.6759809,0.43016967,0.589947,0.4260728,0.59814066,0.45884764,0.5571721,0.44655707,0.5858501,0.54897845,0.65549666,0.50391304,0.77840227,0.6309155,0.78249913,0.5735596,0.6309155,0.73743373,0.7456274,0.72924,0.7415306,neutral
0.23761754,0.028677978,0.24581124,0.032774832,0.24990809,0.016387416,0.2581018,0.02048427,0.2581018,0.024581123,0.25400496,0.016387416,0.26219866,0.02048427,0.27858606,0.024581123,0.29087663,0.036871687,0.2949735,0.028677978,0.29087663,0.024581123,0.3482326,0.09013079,0.30726406,0.024581123,neutral
0.24171439,0.008193708,0.26629552,0.032774832,0.24171439,0.02048427,0.26629552,0.028677978,0.2581018,0.024581123,0.27039236,0.012290562,0.27039236,0.036871687,0.27448922,0.032774832,0.27448922,0.02048427,0.29907033,0.077840224,0.2949735,0.049162246,0.35232943,0.069646515,0.37691057,0.028677978,neutral
0.24581124,0.032774832,0.3400389,0.48752564,0.27858606,0.4014917,0.4260728,0.5080099,0.48342878,0.39329797,0.589947,0.48342878,0.50391304,0.38920113,0.38920113,0.56536585,0.38920113,0.5080099,0.44246024,0.6841746,0.43836337,0.6800778,0.6677872,0.67188406,0.7415306,0.67188406,neutral
0.27039236,0.9791481,0.22123012,0.6513998,0.22532697,0.6513998,0.2581018,0.70056206,0.23352067,0.561269,0.24990809,0.70056206,0.23761754,0.56536585,0.25400496,0.589947,0.26629552,0.56536585,0.3728137,0.61043125,0.3564263,0.5407847,0.4260728,0.589947,0.43836337,0.52030045,neutral
0.24990809,0.29907033,0.3113609,0.36052316,0.32365146,0.30726406,0.24990809,0.39739484,0.27448922,0.32365146,0.3113609,0.40558854,0.29907033,0.33184516,0.32774833,0.42197597,0.39739484,0.36871687,0.44655707,0.40558854,0.4260728,0.36462,0.49571934,0.38920113,0.48342878,0.38510427,neutral
0.5121068,0.70465887,0.52030045,0.6636903,0.53259104,0.6677872,0.5735596,0.6473029,0.59814066,0.64320606,0.63910925,0.62681866,0.63910925,0.6227218,0.36462,0.6145281,0.36871687,0.62681866,0.30726406,0.6227218,0.35232943,0.6595935,0.5243973,0.6759809,0.5243973,0.6677872,neutral
0.23352067,0.73333687,0.23352067,0.7210463,0.22532697,0.68827146,0.25400496,0.70465887,0.23761754,0.561269,0.27448922,0.6923683,0.25400496,0.54897845,0.30726406,0.5407847,0.27039236,0.5407847,0.31955463,0.59404385,0.33594203,0.49162248,0.48752564,0.38510427,0.48342878,0.3728137,neutral
0.1065182,0.34413573,0.20893955,0.3400389,0.10242135,0.36462,0.09422764,0.3400389,0.06145281,0.31955463,0.24171439,0.2949735,0.24171439,0.2949735,0.2949735,0.4096854,0.23761754,0.42197597,0.3564263,0.3482326,0.3564263,0.3482326,0.5080099,0.3728137,0.49981618,0.36871687,neutral
0.24990809,0.024581123,0.25400496,0.028677978,0.26219866,0.036871687,0.25400496,0.02048427,0.24990809,0.016387416,0.26629552,0.02048427,0.27039236,0.024581123,0.29087663,0.065549664,0.3031672,0.1065182,0.28268293,0.036871687,0.28268293,0.028677978,0.3564263,0.0532591,0.3400389,0.07374337,neutral
0.24171439,0.72514313,0.2581018,0.6800778,0.26629552,0.6964652,0.2581018,0.58175325,0.26629552,0.6227218,0.30726406,0.6595935,0.35232943,0.5858501,0.2867798,0.5407847,0.2949735,0.48752564,0.36052316,0.46704134,0.3400389,0.53259104,0.48342878,0.3564263,0.44246024,0.5121068,neutral
0.27858606,0.76201487,0.31545776,0.6595935,0.30726406,0.6923683,0.2949735,0.589947,0.2867798,0.6677872,0.33184516,0.63910925,0.27448922,0.5571721,0.32365146,0.5858501,0.2949735,0.5571721,0.3482326,0.48752564,0.31955463,0.5243973,0.48342878,0.33594203,0.43016967,0.48342878,neutral
0.24990809,0.2867798,0.29087663,0.27039236,0.2867798,0.38920113,0.27858606,0.3031672,0.29087663,0.36052316,0.40558854,0.2949735,0.37691057,0.36052316,0.36462,0.3400389,0.36462,0.36871687,0.49981618,0.32774833,0.49981618,0.36052316,0.54897845,0.33184516,0.5162036,0.3400389,neutral
0.7210463,0.6309155,0.6964652,0.59814066,0.72924,0.6309155,0.72924,0.5080099,0.6595935,0.54897845,0.6964652,0.5243973,0.67188406,0.54897845,0.47523507,0.561269,0.47523507,0.53259104,0.54897845,0.56536585,0.47523507,0.5735596,0.5735596,0.53668785,0.5858501,0.52030045,neutral
0.24990809,0.757918,0.2949735,0.72514313,0.27039236,0.67188406,0.28268293,0.6923683,0.25400496,0.5530753,0.32774833,0.6595935,0.24171439,0.561269,0.2867798,0.58175325,0.30726406,0.5080099,0.43426654,0.6227218,0.37691057,0.5448816,0.6473029,0.618625,0.6677872,0.561269,neutral
0.016387416,0.4629445,0.008193708,0.4793319,0.028677978,0.17206787,0.06145281,0.5243973,0.32365146,0.3482326,0.37691057,0.6022375,0.41378227,0.38510427,0.4178791,0.54897845,0.4096854,0.42197597,0.4178791,0.618625,0.53668785,0.47523507,0.73333687,0.5407847,0.8398551,0.38100743,neutral
