nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.24990809,0.012290562,0.2581018,0.016387416,0.25400496,0.016387416,0.27858606,0.028677978,0.27448922,0.028677978,0.28268293,0.032774832,0.26629552,0.02048427,0.2867798,0.024581123,0.2867798,0.028677978,0.3031672,0.036871687,0.29907033,0.045065396,0.3031672,0.016387416,0.29907033,0.024581123,neutral
0.24990809,0.024581123,0.25400496,0.024581123,0.25400496,0.008193708,0.27448922,0.036871687,0.2581018,0.016387416,0.27039236,0.016387416,0.27448922,0.024581123,0.28268293,0.036871687,0.2949735,0.0532591,0.3031672,0.028677978,0.3031672,0.04096854,0.31955463,0.0532591,0.30726406,0.028677978,neutral
0.24581124,0.028677978,0.24990809,0.024581123,0.25400496,0.016387416,0.27448922,0.028677978,0.27039236,0.04096854,0.2867798,0.032774832,0.28268293,0.04096854,0.28268293,0.028677978,0.28268293,0.045065396,0.29907033,0.04096854,0.29907033,0.028677978,0.3031672,0.016387416,0.29907033,0.016387416,neutral
0.25400496,0.024581123,0.24990809,0.024581123,0.24171439,0.016387416,0.2581018,0.036871687,0.26629552,0.02048427,0.27858606,0.028677978,0.27448922,0.012290562,0.2867798,0.032774832,0.2867798,0.04096854,0.31545776,0.024581123,0.2949735,0.028677978,0.3031672,0.032774832,0.3031672,0.02048427,neutral
0.25400496,0.024581123,0.2581018,0.045065396,0.24990809,0.024581123,0.26629552,0.02048427,0.26629552,0.02048427,0.26629552,0.024581123,0.27448922,0.02048427,0.2867798,0.02048427,0.2867798,0.028677978,0.30726406,0.028677978,0.3113609,0.028677978,0.29907033,0.024581123,0.29907033,0.036871687,neutral
0.24581124,0.028677978,0.25400496,0.016387416,0.24990809,0.016387416,0.26219866,0.049162246,0.26629552,0.032774832,0.27448922,0.024581123,0.27448922,0.028677978,0.27858606,0.028677978,0.27858606,0.04096854,0.29087663,0.02048427,0.3113609,0.008193708,0.3113609,0.028677978,0.30726406,0.028677978,neutral
0.33184516,0.68827146,0.33594203,0.6350124,0.31955463,0.62681866,0.3564263,0.63910925,0.27039236,0.58175325,0.38100743,0.6595935,0.37691057,0.6636903,0.29087663,0.5530753,0.26629552,0.5407847,0.36871687,0.64320606,0.36462,0.64320606,0.4014917,0.6473029,0.39739484,0.6513998,neutral
0.24171439,0.024581123,0.26219866,0.008193708,0.2581018,0.012290562,0.27039236,0.036871687,0.2581018,0.032774832,0.27448922,0.004096854,0.26629552,0.024581123,0.28268293,0.016387416,0.27858606,0.032774832,0.29907033,0.024581123,0.3031672,0.028677978,0.3113609,0.028677978,0.30726406,0.032774832,neutral
0.24581124,0.024581123,0.25400496,0.016387416,0.25400496,0.024581123,0.26629552,0.036871687,0.26219866,0.02048427,0.27448922,0.024581123,0.26629552,0.02048427,0.27858606,0.016387416,0.28268293,0.016387416,0.29907033,0.028677978,0.29087663,0.024581123,0.3113609,0.02048427,0.2949735,0.024581123,neutral
0.24171439,0.028677978,0.24990809,0.02048427,0.25400496,0.016387416,0.26629552,0.028677978,0.26219866,0.028677978,0.27039236,0.016387416,0.2581018,0.036871687,0.29907033,0.016387416,0.28268293,0.024581123,0.3031672,0.032774832,0.2949735,0.032774832,0.33184516,0.07374337,0.29907033,0.036871687,neutral
0.24581124,0.032774832,0.2581018,0.024581123,0.25400496,0.024581123,0.26629552,0.016387416,0.26219866,0.028677978,0.27039236,0.008193708,0.28268293,0.012290562,0.28268293,0.012290562,0.2949735,0.028677978,0.28268293,0.02048427,0.2949735,0.028677978,0.30726406,0.02048427,0.29087663,0.024581123,neutral
0.23352067,0.012290562,0.24581124,0.012290562,0.24171439,0.028677978,0.2581018,0.016387416,0.26629552,0.024581123,0.27448922,0.028677978,0.27858606,0.024581123,0.29087663,0.032774832,0.2949735,0.049162246,0.3113609,0.02048427,0.29907033,0.028677978,0.29907033,0.028677978,0.29087663,0.024581123,neutral
0.24581124,0.016387416,0.2581018,0.016387416,0.26219866,0.008193708,0.26219866,0.02048427,0.26629552,0.04096854,0.27448922,0.012290562,0.27448922,0.032774832,0.27858606,0.02048427,0.28268293,0.028677978,0.29087663,0.032774832,0.29087663,0.028677978,0.32774833,0.077840224,0.3400389,0.069646515,neutral
0.24990809,0.024581123,0.2581018,0.004096854,0.25400496,0.008193708,0.26219866,0.024581123,0.26219866,0.012290562,0.26629552,0.016387416,0.2581018,0.024581123,0.28268293,0.008193708,0.28268293,0.02048427,0.3031672,0.02048427,0.29087663,0.049162246,0.32774833,0.06145281,0.32774833,0.057355955,neutral
0.3113609,0.64320606,0.33184516,0.6309155,0.35232943,0.64320606,0.30726406,0.6227218,0.3031672,0.5776564,0.31955463,0.6145281,0.31955463,0.61043125,0.30726406,0.5407847,0.33594203,0.48752564,0.4014917,0.6677872,0.3482326,0.6350124,0.43016967,0.6677872,0.43016967,0.6636903,neutral
0.23761754,0.028677978,0.2581018,0.016387416,0.25400496,0.016387416,0.26219866,0.04096854,0.2581018,0.028677978,0.27858606,0.032774832,0.27448922,0.028677978,0.27448922,0.028677978,0.28268293,0.024581123,0.2867798,0.032774832,0.29907033,0.016387416,0.3031672,0.02048427,0.29907033,0.016387416,neutral
0.24171439,0.024581123,0.26629552,0.016387416,0.23761754,0.02048427,0.25400496,0.069646515,0.25400496,0.032774832,0.27039236,0.04096854,0.25400496,0.036871687,0.27039236,0.032774832,0.27858606,0.024581123,0.29087663,0.036871687,0.29087663,0.036871687,0.33594203,0.0532591,0.33594203,0.057355955,neutral
0.33184516,0.68827146,0.3564263,0.6350124,0.35232943,0.6595935,0.3400389,0.64320606,0.3400389,0.6636903,0.36871687,0.6636903,0.36462,0.6677872,0.3400389,0.5121068,0.34413573,0.52030045,0.36462,0.5162036,0.35232943,0.5243973,0.46704134,0.5080099,0.41378227,0.6595935,neutral
0.33594203,0.6841746,0.35232943,0.6473029,0.35232943,0.6677872,0.36052316,0.6595935,0.3564263,0.6636903,0.36871687,0.6636903,0.38920113,0.6677872,0.37691057,0.53668785,0.3728137,0.56536585,0.38920113,0.5080099,0.36462,0.50391304,0.45884764,0.5284942,0.47523507,0.5080099,neutral
0.32774833,0.6964652,0.33184516,0.6473029,0.3564263,0.6800778,0.32365146,0.63910925,0.27039236,0.5776564,0.36462,0.6595935,0.30726406,0.53668785,0.3482326,0.561269,0.31545776,0.53259104,0.3728137,0.5243973,0.36052316,0.5162036,0.4711382,0.5080099,0.4547508,0.5080099,neutral
0.54897845,0.8234677,0.59814066,0.70465887,0.56536585,0.5735596,0.6227218,0.5448816,0.6309155,0.6964652,0.5735596,0.7456274,0.7661117,0.6759809,0.5243973,0.5448816,0.5162036,0.5735596,0.49571934,0.59404385,0.49981618,0.6022375,0.49162248,0.64320606,0.5735596,0.74972427,neutral
0.23761754,0.016387416,0.24990809,0.012290562,0.24581124,0.012290562,0.26629552,0.036871687,0.2581018,0.024581123,0.27448922,0.032774832,0.27448922,0.032774832,0.2949735,0.028677978,0.2949735,0.032774832,0.29087663,0.02048427,0.29087663,0.02048427,0.2949735,0.012290562,0.2949735,0.016387416,neutral
0.24171439,0.016387416,0.24990809,0.024581123,0.24581124,0.012290562,0.27039236,0.028677978,0.25400496,0.028677978,0.27448922,0.008193708,0.27448922,0.016387416,0.2949735,0.036871687,0.2867798,0.028677978,0.3031672,0.036871687,0.3031672,0.036871687,0.3113609,0.028677978,0.3113609,0.04096854,neutral
0.24171439,0.024581123,0.24990809,0.024581123,0.24581124,0.016387416,0.25400496,0.04096854,0.2581018,0.016387416,0.26629552,0.02048427,0.26629552,0.012290562,0.29907033,0.04096854,0.29087663,0.04096854,0.29907033,0.02048427,0.29907033,0.02048427,0.29907033,0.028677978,0.2949735,0.028677978,neutral
0.32365146,0.70056206,0.36462,0.6759809,0.3564263,0.6677872,0.3564263,0.6473029,0.35232943,0.6636903,0.36052316,0.64320606,0.3728137,0.6800778,0.36871687,0.589947,0.40558854,0.5776564,0.43836337,0.5694627,0.44655707,0.59404385,0.47523507,0.56536585,0.4793319,0.5571721,neutral
0.23352067,0.016387416,0.23761754,0.012290562,0.22942382,0.02048427,0.26219866,0.016387416,0.24990809,0.036871687,0.26219866,0.028677978,0.25400496,0.036871687,0.26629552,0.012290562,0.26629552,0.032774832,0.3031672,0.032774832,0.29907033,0.036871687,0.3113609,0.032774832,0.3031672,0.036871687,neutral
0.23352067,0.028677978,0.24581124,0.02048427,0.24171439,0.024581123,0.2581018,0.024581123,0.25400496,0.028677978,0.26219866,0.024581123,0.26219866,0.024581123,0.26219866,0.024581123,0.26219866,0.028677978,0.29087663,0.036871687,0.2867798,0.024581123,0.3031672,0.02048427,0.30726406,0.024581123,neutral
