nose_y,nose_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.36871687,0.6022375,0.40558854,0.68827146,0.38510427,0.64320606,0.49571934,0.6800778,0.49981618,0.618625,0.4096854,0.6350124,0.43426654,0.6350124,0.6513998,0.6841746,0.6350124,0.6350124,0.7456274,0.6923683,0.75382113,0.5858501,0.8808236,0.7210463,0.87672675,0.5530753,neutral
0.23352067,0.47523507,0.29087663,0.6022375,0.2867798,0.4629445,0.41378227,0.5407847,0.37691057,0.45884764,0.43836337,0.44246024,0.44246024,0.4014917,0.5530753,0.5735596,0.5407847,0.4793319,0.72924,0.61043125,0.7128526,0.43016967,0.8808236,0.63910925,0.89311415,0.3400389,neutral
0.13929303,0.46704134,0.22532697,0.6063344,0.20074585,0.47523507,0.38920113,0.5571721,0.3564263,0.46704134,0.3728137,0.42197597,0.37691057,0.41378227,0.49162248,0.589947,0.49162248,0.4629445,0.6923683,0.589947,0.70875573,0.38510427,0.8685331,0.6595935,0.9013079,0.33594203,neutral
0.13519618,0.45065394,0.22532697,0.56536585,0.21713327,0.4629445,0.36871687,0.49571934,0.3728137,0.46704134,0.22532697,0.46704134,0.41378227,0.43426654,0.5080099,0.5448816,0.49981618,0.43836337,0.6964652,0.56536585,0.71694946,0.39329797,0.84395194,0.6636903,0.90540475,0.34413573,neutral
0.1515836,0.4260728,0.23761754,0.5243973,0.2130364,0.48752564,0.38920113,0.4711382,0.37691057,0.4711382,0.4260728,0.3728137,0.49981618,0.44246024,0.49571934,0.48342878,0.49571934,0.48752564,0.70465887,0.37691057,0.70056206,0.561269,0.9013079,0.3482326,0.8357582,0.63910925,neutral
0.1433899,0.39329797,0.23352067,0.5162036,0.20074585,0.4260728,0.3728137,0.53668785,0.3400389,0.40558854,0.48342878,0.5121068,0.4178791,0.39739484,0.49571934,0.49162248,0.48342878,0.4096854,0.70875573,0.5162036,0.70056206,0.3564263,0.82756454,0.63910925,0.90540475,0.3482326,neutral
0.12700248,0.39739484,0.22532697,0.5121068,0.18435843,0.4014917,0.39739484,0.5080099,0.3564263,0.4096854,0.49162248,0.43016967,0.45065394,0.39329797,0.48752564,0.48342878,0.48752564,0.38100743,0.6964652,0.49571934,0.6841746,0.35232943,0.78659594,0.6063344,0.8849205,0.34413573,neutral
0.14748675,0.4014917,0.23761754,0.5162036,0.18026158,0.39329797,0.41378227,0.52030045,0.33594203,0.41378227,0.53668785,0.49162248,0.4178791,0.38100743,0.49162248,0.48752564,0.48752564,0.38100743,0.70465887,0.4793319,0.6923683,0.36052316,0.7743054,0.59814066,0.88901734,0.38510427,neutral
0.13109933,0.4096854,0.23761754,0.5243973,0.18026158,0.4178791,0.38100743,0.54897845,0.3113609,0.41378227,0.5243973,0.50391304,0.41378227,0.39329797,0.49981618,0.48342878,0.48752564,0.38100743,0.70875573,0.4711382,0.70465887,0.37691057,0.7743054,0.5858501,0.9013079,0.39329797,neutral
0.11880877,0.41378227,0.19664899,0.5243973,0.21713327,0.41378227,0.33184516,0.5530753,0.3113609,0.4014917,0.28268293,0.4629445,0.35232943,0.4014917,0.48752564,0.4711382,0.49571934,0.38920113,0.70465887,0.45065394,0.6923683,0.39329797,0.78249913,0.5776564,0.88901734,0.4096854,neutral
